customerid	AddressType	AddressLine1	AddressLine2	City	StateProvinceName	PostalCode	CountryRegionName
13679	Home	1102 Geary Ct	NULL	Lancaster	England	LA1 1LN	United Kingdom
17254	Home	1102 Ravenwood	NULL	North Ryde	New South Wales	2113	Australia
11813	Home	1102 Ravenwood	NULL	W. Linn	Oregon	97068	United States
19056	Home	1102, rue Maillard	NULL	Sèvres	Hauts de Seine	92310	France
26995	Home	1102, rue Maillard	NULL	Versailles	Yveline	78000	France
15070	Home	1103, rue Lamarck	NULL	Paris	Seine (Paris)	75019	France
13180	Home	1104 Colton Ln	NULL	Burien	Washington	98168	United States
19833	Home	1104 Colton Ln	NULL	Corvallis	Oregon	97330	United States
26799	Home	1104 O St.	NULL	Coronado	California	92118	United States
24823	Home	1105 Meadowbrook Drive	NULL	Colma	California	94014	United States
13899	Home	1105 Meadowbrook Drive	NULL	Olympia	Washington	98501	United States
29359	Home	1105 N. 48th St	NULL	London	England	E17 6JF	United Kingdom
12055	Home	1105 N. 48th St	NULL	Newton	British Columbia	V2M1N7	Canada
16948	Home	1105 O St.	NULL	Shawnee	British Columbia	V8Z 4N5	Canada
17888	Home	1106 Pine Creek Way	NULL	Bracknell	England	RG12 8TB	United Kingdom
24628	Home	1106 Pine Creek Way	NULL	Lincoln Acres	California	91950	United States
24960	Home	1107 La Corte Bonita	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
21382	Home	1108 Cactus Court	NULL	Hervey Bay	Queensland	4655	Australia
23908	Home	111, boulevard du Montparnasse	NULL	Colombes	Hauts de Seine	92700	France
14987	Home	111, quai Paul Doumer	NULL	Roubaix	Nord	59100	France
12515	Home	111, rue des Pyrenees	NULL	Roubaix	Nord	59100	France
29479	Home	111, rue Maillard	NULL	Versailles	Yveline	78000	France
20915	Home	111, rue Marbeuf	NULL	Colomiers	Garonne (Haute)	31770	France
20824	Home	1111 Bayview Cr	NULL	High Wycombe	England	HP10 9QY	United Kingdom
26738	Home	1111 Bayview Cr	NULL	Palo Alto	California	94303	United States
21665	Home	1111, rue de Longchamp	NULL	Colomiers	Garonne (Haute)	31770	France
21072	Home	1111, rue Ste-Honoré	NULL	Roncq	Nord	59223	France
21314	Home	1112 Roehlidge Lane	NULL	Sedro Woolley	Washington	98284	United States
22626	Home	1112, rue des Grands Champs	NULL	Saint Germain en Laye	Yveline	78100	France
12068	Home	1113 Catherine Way	NULL	Newport Beach	California	92625	United States
28094	Home	1113 Ready Road	NULL	Lake Oswego	Oregon	97034	United States
22526	Home	1113 Ready Road	NULL	Oxford	England	OX14 4SE	United Kingdom
25025	Home	1114 Laurel	NULL	Spring Valley	California	91977	United States
22874	Home	1117 Ashford Court	NULL	Burien	Washington	98168	United States
12908	Home	1117 Diablo View Road	NULL	Renton	Washington	98055	United States
28790	Home	1119 Elderwood Dr.	NULL	Lake Oswego	Oregon	97034	United States
11238	Home	1119 Elderwood Dr.	#3	Birmingham	England	B29 6SL	United Kingdom
16546	Home	112 Kathleen Drive	NULL	London	England	EC1R 0DU	United Kingdom
11538	Home	112 Kathleen Drive	NULL	Palo Alto	California	94303	United States
11973	Home	112 RaceCt	NULL	Renton	Washington	98055	United States
23929	Home	112, avenue du Québec	NULL	Pantin	Seine Saint Denis	93500	France
16600	Home	112, avenue du Québec	NULL	Sèvres	Hauts de Seine	92310	France
14136	Home	112, boulevard Tremblay	NULL	Saint-Denis	Seine Saint Denis	93400	France
19419	Home	112, rue Faubourg St Antoine	NULL	Roubaix	Nord	59100	France
28475	Home	112, rue Marbeuf	NULL	Dunkerque	Nord	59140	France
24365	Home	112, rue Marbeuf	NULL	Rockhampton	Queensland	4700	Australia
26913	Home	1120 Curtis Drive	NULL	High Wycombe	England	HP10 9QY	United Kingdom
18874	Home	1120 Curtis Drive	NULL	Sedro Woolley	Washington	98284	United States
20023	Home	1120 Jeff Ct.	NULL	Vancouver	British Columbia	V7L 4J4	Canada
27231	Home	1121 Boynton Avenue	NULL	Colma	California	94014	United States
16248	Home	1121 Boynton Avenue	NULL	Issaquah	Washington	98027	United States
12594	Home	1121 Ferry Street	NULL	Cambridge	England	CB4 4BZ	United Kingdom
18828	Home	1121 Ferry Street	NULL	Everett	Washington	98201	United States
26125	Home	1121 Serrano Way	NULL	Spokane	Washington	99202	United States
12057	Home	1124 Leeds Ct. West	NULL	Marysville	Washington	98270	United States
24498	Home	1127 Leewood Place	NULL	W. Linn	Oregon	97068	United States
11950	Home	1127 Oak Street	NULL	Coronado	California	92118	United States
12949	Home	1127 Wellington Avenue	NULL	Salem	Oregon	97301	United States
22399	Home	113 Gordon Ct.	NULL	Milsons Point	New South Wales	2061	Australia
19508	Home	113, rue Ste-Honoré	NULL	Paris	Seine (Paris)	75012	France
25017	Home	1130 Fillet Ave.	NULL	Lavender Bay	New South Wales	2060	Australia
18081	Home	1130 Fillet Ave.	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
14730	Home	1132 Plymouth Dr.	NULL	Bellflower	California	90706	United States
20742	Home	1132 Plymouth Dr.	NULL	Lake Oswego	Oregon	97034	United States
16739	Home	1132 San Vincente Drive	NULL	Silverwater	New South Wales	2264	Australia
21378	Home	1133 Beauer Lane	NULL	Hobart	Tasmania	7001	Australia
29049	Home	1133 Concord Place	NULL	Portland	Oregon	97205	United States
19821	Home	1133 Fillet Ave	NULL	Beverly Hills	California	90210	United States
21741	Home	1133 Fillet Ave	NULL	N. Vancouver	British Columbia	V7L 4J4	Canada
19232	Home	1133 Leisure Lane	NULL	Burnaby	British Columbia	V3J 6Z3	Canada
28630	Home	1133 Leisure Lane	NULL	Sooke	British Columbia	V0	Canada
27076	Home	1134 Concord Pl.	NULL	Grossmont	California	91941	United States
16614	Home	1134 Concord Pl.	NULL	Springwood	New South Wales	2777	Australia
22186	Home	1135 Glenellen Court	NULL	San Carlos	California	94070	United States
21983	Home	1135 W St.	NULL	Cloverdale	South Australia	6105	Australia
11334	Home	1135 W St.	NULL	Stoke-on-Trent	England	AS23	United Kingdom
15041	Home	1136 Lane Way	NULL	Hawthorne	Queensland	4171	Australia
23600	Home	114, quai Paul Doumer	NULL	Lieusaint	Seine et Marne	77127	France
18554	Home	1140 Panoramic Drive	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
23212	Home	1141 Hale Court	NULL	Fremont	California	94536	United States
24035	Home	1141 Panoramic Dr.	NULL	London	England	SW1P 2NU	United Kingdom
27275	Home	1141 Panoramic Dr.	NULL	Spring Valley	California	91977	United States
20767	Home	1141 Redwood Road	NULL	Yakima	Washington	98901	United States
11872	Home	1141 Rolling Hill Way	NULL	Glendale	California	91203	United States
27565	Home	1142 Firestone Dr.	NULL	Downey	California	90241	United States
28534	Home	1142 Firestone Dr.	NULL	Melton	Victoria	3337	Australia
23299	Home	1143 Julpum Loop	NULL	Bellingham	Washington	98225	United States
19662	Home	1143 Julpum Loop	NULL	Oak Bay	British Columbia	V8P	Canada
11508	Home	1144 N. Jackson Way	NULL	Lynnwood	Washington	98036	United States
28155	Home	1144 Paradise Ct.	NULL	Newport Beach	California	92625	United States
22054	Home	1144 Paraiso Ct.	NULL	Berkeley	California	94704	United States
25694	Home	1144, rue Ste-Honoré	NULL	Morangis	Essonne	91420	France
21521	Home	1144/118 rue Faubourg St Antoine	NULL	Lille	Nord	59000	France
28130	Home	1145 Paraiso Ct.	NULL	Langley	British Columbia	V3A 4R2	Canada
20697	Home	1147 Delta Way	NULL	Beverly Hills	California	90210	United States
20869	Home	1147 Dimaggio Way	NULL	Newcastle upon Tyne	England	NT20	United Kingdom
24339	Home	1147 Mellowood Street	NULL	Newport Beach	California	92625	United States
18622	Home	1148 Thornwood Drive	NULL	Berks	England	SL4 1RH	United Kingdom
27073	Home	1148 Thornwood Drive	NULL	Corvallis	Oregon	97330	United States
16727	Home	115 Pine Creek Way	NULL	Lynnwood	Washington	98036	United States
14745	Home	115 Santa Fe Street	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
16657	Home	115 Santa Fe Street	NULL	Lavender Bay	New South Wales	2060	Australia
24198	Home	115, quai Paul Doumer	NULL	Saint-Denis	Seine Saint Denis	93400	France
28924	Home	1153 Loma Linda	NULL	Bendigo	Victoria	3550	Australia
13838	Home	1153 Loma Linda	NULL	Oxford	England	OX14 4SE	United Kingdom
15150	Home	1153 Southampton Road	NULL	Rhodes	New South Wales	2138	Australia
17295	Home	1154 Regina Lane	NULL	St. Leonards	New South Wales	2065	Australia
27563	Home	1154 Regina Lane	NULL	W. Linn	Oregon	97068	United States
14946	Home	1155, rue Ste-Honoré	NULL	Paris	Seine (Paris)	75017	France
25833	Home	1156 Corte Poquito	NULL	Beaverton	Oregon	97005	United States
19845	Home	1156 Corte Poquito	NULL	Yakima	Washington	98901	United States
28907	Home	1156 Dublin Court	NULL	Runcorn	England	TY31	United Kingdom
13600	Home	1156 Dublin Court	NULL	Watford	England	WA3	United Kingdom
27197	Home	1157 Chilpancingo Pk.	NULL	Bremerton	Washington	98312	United States
15194	Home	1157 Chilpancingo Pk.	NULL	Colma	California	94014	United States
21070	Home	1157, rue Marbeuf	NULL	Les Ulis	Essonne	91940	France
12687	Home	1158 Roundtree Place	NULL	Coffs Harbour	New South Wales	2450	Australia
16067	Home	1158 Roundtree Place	NULL	Spokane	Washington	99202	United States
20515	Home	1159 Filling Ave.	NULL	Santa Monica	California	90401	United States
11762	Home	1159 Lacassie Ave	NULL	Wollongong	New South Wales	2500	Australia
17016	Home	1159 LaCrosse Ave	NULL	San Francisco	California	94109	United States
15677	Home	116, boulevard d´Albi	NULL	Bobigny	Seine Saint Denis	93000	France
25696	Home	116, boulevard d´Albi	NULL	Metz	Moselle	57000	France
23774	Home	1160 Bella Avenue	NULL	Esher-Molesey	England	EM15	United Kingdom
23844	Home	1160 Bella Avenue	NULL	Port Orchard	Washington	98366	United States
16707	Home	1160 Camelback Road	NULL	Hervey Bay	Queensland	4655	Australia
13084	Home	1160 Via Del Sol	NULL	Oak Bay	British Columbia	V8P	Canada
23649	Home	1160 Via Del Sol	NULL	Springwood	New South Wales	2777	Australia
25849	Home	1161 Daffodil Dr.	NULL	Burbank	California	91502	United States
15638	Home	1161 Daffodil Dr.	NULL	Milton Keynes	England	MK8 8DF	United Kingdom
20740	Home	1161 Pine Hollow Road	NULL	Burnaby	British Columbia	V3J 6Z3	Canada
20624	Home	1162 Park Glenn	NULL	Gold Coast	Queensland	4217	Australia
26537	Home	1162 Park Glenn	NULL	Walla Walla	Washington	99362	United States
19161	Home	1162 Relief Valley Ct	NULL	Colma	California	94014	United States
18700	Home	1162 Relief Valley Ct	NULL	Seaford	Victoria	3198	Australia
12891	Home	1162 Thunderbird Drive	NULL	Oregon City	Oregon	97045	United States
20707	Home	1163 Bella Vista	# 103	Santa Monica	California	90401	United States
21873	Home	1164 Augustine Drive	NULL	Lane Cove	New South Wales	1597	Australia
23340	Home	1164 Bell Drive	NULL	Coronado	California	92118	United States
17450	Home	1164 Glenview Drive	NULL	Langford	British Columbia	V9	Canada
24812	Home	1168 Escobar	NULL	Chula Vista	California	91910	United States
11674	Home	1168 Escobar	NULL	Woodland Hills	California	91364	United States
11959	Home	117 Esperanza Dr	NULL	Lemon Grove	California	91945	United States
21984	Home	117 Marvello Lane	NULL	Lane Cove	New South Wales	1597	Australia
12603	Home	117 Marvello Lane	NULL	Peterborough	England	PB12	United Kingdom
11043	Home	1170 Shaw Rd	NULL	Glendale	California	91203	United States
29458	Home	1170 Shaw Rd	NULL	St. Leonards	New South Wales	2065	Australia
21803	Home	1172 Flamingo Dr.	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
24868	Home	1172 Flamingo Dr.	NULL	London	England	C2H 7AU	United Kingdom
14868	Home	1172 Lunar Lane	NULL	West Covina	California	91791	United States
18325	Home	1173 Dale Pl.	NULL	Hobart	Tasmania	7001	Australia
22943	Home	1173 Dale Pl.	NULL	Sydney	New South Wales	1002	Australia
26327	Home	1174 Ayers Rd	NULL	Downey	California	90241	United States
11965	Home	1174 Royal Ann Lane	NULL	Matraville	New South Wales	2036	Australia
25902	Home	1176 Oil Road	NULL	Redmond	Washington	98052	United States
23102	Home	1176 Oily Road	NULL	Sydney	New South Wales	1002	Australia
21628	Home	1177 Oily Road	NULL	Burien	Washington	98168	United States
14594	Home	1177 Oily Road	NULL	West Covina	California	91791	United States
22015	Home	1178 Flora Ave.	NULL	Shawnee	British Columbia	V9B 2C3	Canada
13042	Home	1178 Sandy Blvd.	NULL	Gold Coast	Queensland	4217	Australia
20539	Home	1178 Sandy Blvd.	NULL	Yakima	Washington	98901	United States
25456	Home	118, rue Faubourg St Antoine	NULL	Bobigny	Seine Saint Denis	93000	France
19370	Home	118, rue Marbeuf	NULL	Colombes	Hauts de Seine	92700	France
17809	Home	118, rue Marbeuf	NULL	Orleans	Loiret	45000	France
15109	Home	118, rue Marbeuf	NULL	Suresnes	Hauts de Seine	92150	France
15082	Home	118, rue Marbeuf	NULL	Villeneuve-d'Ascq	Nord	59491	France
29205	Home	1180 Rhea Ct	NULL	West Covina	California	91791	United States
25452	Home	11802, rue Surcouf	NULL	Colombes	Hauts de Seine	92700	France
16387	Home	1183 Royal Links Circle	NULL	Berks	England	SL4 1RH	United Kingdom
19155	Home	1183 Royal Links Circle	NULL	Grossmont	California	91941	United States
20837	Home	1183 Tono Lane	NULL	Berkshire	England	RG11 5TP	United Kingdom
13089	Home	1183 Tono Lane	NULL	Townsville	Queensland	4810	Australia
20511	Home	1185 Dallis Drive	NULL	Novato	California	94947	United States
23273	Home	1185 Laguna St	NULL	Tacoma	Washington	98403	United States
12279	Home	119, quai Paul Doumer	NULL	Paris	Seine (Paris)	75017	France
28529	Home	119, rue Faubourg St Antoine	NULL	Orleans	Loiret	45000	France
25473	Home	119, rue Marbeuf	NULL	Villeneuve-d'Ascq	Nord	59491	France
14616	Home	1190 Hill Top Rd.	NULL	Concord	California	94519	United States
25447	Home	1190 Hill Top Rd.	NULL	Runcorn	England	TY31	United Kingdom
21936	Home	1191 Boxwood Dr.	NULL	Burbank	California	91502	United States
21069	Home	1191 Boxwood Dr.	NULL	Oxford	England	OX1	United Kingdom
19525	Home	1191 Rhoda Way	NULL	Vancouver	British Columbia	V7L 4J4	Canada
20569	Home	1192 A St.	NULL	Esher-Molesey	England	EM15	United Kingdom
19677	Home	1192 A St.	NULL	Gold Coast	Queensland	4217	Australia
15303	Home	1192 Parkway Drive	NULL	Mill Valley	California	94941	United States
13146	Home	1192 Tosca Way	NULL	Beaverton	Oregon	97005	United States
28926	Home	1192 Tosca Way	NULL	Townsville	Queensland	4810	Australia
23411	Home	1197 Santa Barbara	NULL	North Ryde	New South Wales	2113	Australia
23366	Home	1197 Santa Barbara	NULL	Santa Monica	California	90401	United States
25607	Home	1199, rue Ste-Honoré	NULL	Sèvres	Hauts de Seine	92310	France
20899	Home	12, avenue des Laurentides	NULL	Roubaix	Nord	59100	France
19179	Home	12, avenue du Port	NULL	Sèvres	Hauts de Seine	92310	France
24383	Home	12, avenue Foch	NULL	Lieusaint	Seine et Marne	77127	France
16132	Home	12, avenue Foch	NULL	Royal Oak	British Columbia	V8X	Canada
14708	Home	12, cours Mirabeau	NULL	Paris	Seine (Paris)	75012	France
19474	Home	12, place de la Concorde	NULL	Colomiers	Garonne (Haute)	31770	France
17195	Home	12, route de Marseille	NULL	Colombes	Hauts de Seine	92700	France
18179	Home	12, route de Marseille	NULL	Paris	Seine (Paris)	75010	France
28912	Home	12, route de Marseille	NULL	Verrieres Le Buisson	Essonne	91370	France
25143	Home	12, rue des Berges	NULL	Villeneuve-d'Ascq	Nord	59491	France
14818	Home	12, rue Descartes	NULL	Colombes	Hauts de Seine	92700	France
25534	Home	12, rue Descartes	NULL	Metz	Moselle	57000	France
12307	Home	12, rue Henri Gagnon	NULL	Cergy	Val d'Oise	95000	France
24013	Home	12, rue Montcalm	NULL	Paris	Seine (Paris)	75005	France
19464	Home	12, rue Philibert-Delorme	NULL	Paris	Seine (Paris)	75017	France
16089	Home	1200 Rosemarie Pl	NULL	Royal Oak	British Columbia	V8X	Canada
22959	Home	1201 Olive Hill	NULL	Gold Coast	Queensland	4217	Australia
25182	Home	1201 Olive Hill	NULL	Salem	Oregon	97301	United States
11148	Home	1201 Paso Del Rio Way	NULL	East Brisbane	Queensland	4169	Australia
25200	Home	1201 Paso Del Rio Way	NULL	Spokane	Washington	99202	United States
15827	Home	1201 Ricardo Drive	NULL	Edmonds	Washington	98020	United States
24005	Home	1201 Ricardo Drive	NULL	South Melbourne	Victoria	3205	Australia
21700	Home	1201 St. Francis St.	NULL	Palo Alto	California	94303	United States
19717	Home	1204 Weber Blvd.	NULL	Woodburn	Oregon	97071	United States
21586	Home	1206 Limewood Place	NULL	W. Linn	Oregon	97068	United States
15305	Home	1206 Olive St	NULL	Burbank	California	91502	United States
19156	Home	1206 San Simeon Drive	NULL	Corvallis	Oregon	97330	United States
12627	Home	1206 San Simeon Drive	NULL	London	England	W1V 5RN	United Kingdom
27488	Home	1207 Concerto Circle	NULL	Rhodes	New South Wales	2138	Australia
23735	Home	1207 Concerto Circle	NULL	Salem	Oregon	97301	United States
18531	Home	1207 Erie Dr	NULL	Imperial Beach	California	91932	United States
13251	Home	1208 Dos Encinas	NULL	Esher-Molesey	England	EM15	United Kingdom
22681	Home	1208, rue Maillard	NULL	Bobigny	Seine Saint Denis	93000	France
27739	Home	121 Keith Court	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
29056	Home	121 Keith Court	NULL	West Covina	California	91791	United States
17357	Home	121 Rotherham Dr.	NULL	Olympia	Washington	98501	United States
11593	Home	121, rue de Cambrai	NULL	Orleans	Loiret	45000	France
22737	Home	1210 St. Patricia	NULL	Berkeley	California	94704	United States
28969	Home	1210 St. Patricia	NULL	Walla Walla	Washington	99362	United States
11081	Home	1210 Trafalgar Circle	NULL	Concord	California	94519	United States
13925	Home	1211 Sherry Circle	NULL	Redwood City	California	94063	United States
13956	Home	1211 Sherry Circle	NULL	Silverwater	New South Wales	2264	Australia
20884	Home	1211, rue des Ecoles	NULL	Bobigny	Seine Saint Denis	93000	France
28906	Home	1211, rue des Ecoles	NULL	Saint-Denis	Seine Saint Denis	93400	France
12805	Home	1216, place de la Concorde	NULL	Colombes	Hauts de Seine	92700	France
11402	Home	1216, place de la Concorde	NULL	Orleans	Loiret	45000	France
11301	Home	1217 Mariposa	NULL	Ballard	Washington	98107	United States
16542	Home	1217 Mariposa	NULL	Gloucestershire	England	GL7 1RY	United Kingdom
18737	Home	1218 Trasher Road	NULL	Bendigo	Victoria	3550	Australia
29279	Home	1218 Trasher Road	NULL	Lemon Grove	California	91945	United States
25090	Home	1218 Woodside Court	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
11866	Home	1218 Woodside Court	NULL	Glendale	California	91203	United States
19328	Home	1218 Woodside Court	NULL	Lancaster	England	LA1 1LN	United Kingdom
19466	Home	1219 Hilltop Road	NULL	Kirkby	England	KB9	United Kingdom
11954	Home	1220 Bradford Way	NULL	Glendale	California	91203	United States
14879	Home	1221 Foxhill Dr	NULL	Berkeley	California	94704	United States
11011	Home	1224 Shoenic	NULL	East Brisbane	Queensland	4169	Australia
12137	Home	1224 Shoenic	NULL	Novato	California	94947	United States
11903	Home	1225 Santa Lucia	NULL	Caloundra	Queensland	4551	Australia
26407	Home	1226 Canyon Creek Drive	NULL	Bury	England	PE17	United Kingdom
17500	Home	1226 Canyon Creek Drive	NULL	Warrnambool	Victoria	3280	Australia
19631	Home	1226 Linden Lane	NULL	Coffs Harbour	New South Wales	2450	Australia
27938	Home	1226 Linden Lane	NULL	London	England	W1N 9FA	United Kingdom
28827	Home	1226 Shoenic	NULL	Coronado	California	92118	United States
18210	Home	1226 Shoenic	NULL	Silverwater	New South Wales	2264	Australia
29454	Home	1227 Wesley Court	NULL	Caloundra	Queensland	4551	Australia
14988	Home	1227 Wesley Court	NULL	London	England	SW19 3RU	United Kingdom
20125	Home	1228 Francine Court	NULL	Kirkland	Washington	98033	United States
